,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
0,378546,上投摩根全球天然资源混合,STMGQQTRZYHH,36.8852,,0,2016-04-01,0.488,0.488,2017-03-31,0.668,0.668,2012-03-26,1,0.16%,1,0.16%,1,1.60%
1,000934,国富大中华精选混合,GFDZHJXHH,36.7901,,0,2016-04-01,0.81,0.81,2017-03-31,1.108,1.108,2015-02-03,1,0.15%,1,0.15%,1,1.50%
2,002230,华夏大中华混合(QDII),HXDZHHHQDII,35.4127,,0,2016-04-01,1.042,1.042,2017-03-31,1.411,1.411,2016-01-20,1,0.15%,1,0.15%,1,1.50%
3,000049,中银标普全球资源等权重指数,ZYBPQQZYDQZZS,33.1586,,0,2016-04-01,0.763,0.763,2017-03-31,1.016,1.016,2013-03-19,1,0.15%,1,0.15%,1,1.50%
4,162411,华宝标普油气上游股票人民币A,HBBPYQSYGPRMBA,32.5103,,0,2016-04-01,0.486,0.486,2017-03-31,0.644,0.644,2011-09-29,1,0.15%,1,0.15%,1,1.50%
5,110011,易方达优质精选混合(QDII),YFDYZJXHHQDII,31.7319,,0,2016-04-01,2.5019,2.5419,2017-03-31,3.2958,3.3358,2008-06-19,1,0.15%,1,0.15%,1,1.50%
6,050015,博时大中华亚太精选,BSDZHYTJX,30.0443,,0,2016-04-01,0.902,0.984,2017-03-31,1.173,1.255,2010-07-27,1,0.16%,1,0.16%,1,1.60%
7,159920,华夏恒生ETF(QDII),HXHSETFQDII,28.4110,,0,2016-04-01,1.0327,1.0327,2017-03-31,1.3261,1.3261,2012-08-09,,,,,,
8,000071,华夏恒生ETF联接A,HXHSETFLJA,28.0237,,0,2016-04-01,1.012,1.012,2017-03-31,1.2956,1.2956,2012-08-21,1,0.12%,1,0.12%,1,1.20%
9,160213,国泰纳斯达克100指数,GTNSDK100ZS,27.5087,,0,2016-04-01,2.003,2.103,2017-03-31,2.554,2.654,2010-04-29,1,0.15%,1,0.15%,1,1.50%
10,000988,嘉实全球互联网股票人民币,JSQQHLWGPRMB,27.3810,,0,2016-04-01,0.924,0.924,2017-03-31,1.177,1.177,2015-04-15,1,0.15%,1,0.15%,1,1.50%
11,513100,国泰纳斯达克100ETF,GTNSDK100ETF,26.8983,,0,2016-04-01,1.554,1.554,2017-03-31,1.972,1.972,2013-04-25,,,,,,
12,513600,南方恒指ETF,NFHZETF,26.6095,,0,2016-04-01,1.7411,0.903,2017-03-31,2.2044,1.1433,2014-12-23,,,,,,
13,510900,易方达恒生国企ETF,YFDHSGQETF,26.4601,,0,2016-04-01,0.8972,0.8972,2017-03-31,1.1346,1.1346,2012-08-09,,,,,,
