,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
0,001481,华宝标普油气上游股票美元A,HBBPYQSYGPMYA,171.0089,,0,2020-04-01,0.0238,0.0238,2021-04-01,0.0645,0.0645,2015-06-18,,1.50%,,,,
1,162411,华宝标普油气上游股票人民币A,HBBPYQSYGPRMBA,151.4269,,0,2020-04-01,0.1682,0.1682,2021-04-01,0.4229,0.4229,2011-09-29,1,0.15%,1,0.15%,1,1.50%
2,007844,华宝标普油气上游股票人民币C,HBBPYQSYGPRMBC,150.3274,,0,2020-04-01,0.1681,0.1681,2021-04-01,0.4208,0.4208,2020-01-15,1,0.00%,,,,
3,000906,广发全球精选股票美元现汇,GFQQJXGPMYXH,143.1090,,0,2020-04-01,0.2155,0.2773,2021-04-01,0.5239,0.5857,2015-01-16,,1.60%,,,,
4,006679,广发道琼斯石油指数美元现汇A,GFDQSSYZSMYXHA,130.5205,,0,2020-04-01,0.0711,0.0711,2021-04-01,0.1639,0.1639,2019-01-28,,1.20%,,,,
5,006680,广发道琼斯石油指数美元现汇C,GFDQSSYZSMYXHC,128.9292,,0,2020-04-01,0.0719,0.0719,2021-04-01,0.1646,0.1646,2019-01-28,,0.00%,,,,
6,270023,广发全球精选股票(QDII),GFQQJXGPQDII,125.3114,,0,2020-04-01,1.525,1.964,2021-04-01,3.436,3.875,2010-08-18,1,0.16%,1,0.16%,1,1.60%
7,001691,南方香港成长(QDII),NFXGCZQDII,116.2850,,0,2020-04-01,1.179,1.179,2021-04-01,2.55,2.55,2015-09-30,1,0.16%,1,0.16%,1,1.60%
8,162719,广发道琼斯石油指数人民币A,GFDQSSYZSRMBA,113.5055,,0,2020-04-01,0.5035,0.5035,2021-04-01,1.075,1.075,2017-02-28,1,0.12%,1,0.12%,1,1.20%
9,004243,广发道琼斯石油指数人民币C,GFDQSSYZSRMBC,112.0849,,0,2020-04-01,0.5089,0.5089,2021-04-01,1.0793,1.0793,2017-02-28,1,0.00%,,,,
10,002892,华夏移动互联混合美元现汇,HXYDHLHHMYXH,102.8992,,0,2020-04-01,0.2035,0.2035,2021-04-01,0.4129,0.4129,2016-12-14,,1.50%,,,,
11,002893,华夏移动互联混合美元现钞,HXYDHLHHMYXC,102.8992,,0,2020-04-01,0.2035,0.2035,2021-04-01,0.4129,0.4129,2016-12-14,,1.50%,,,,
12,006374,国富全球科技互联混合美元现汇,GFQQKJHLHHMYXH,95.8766,,0,2020-04-01,1.2805,1.2805,2021-04-01,2.5082,2.5082,2018-11-20,,1.50%,,,,
13,005534,华夏新时代混合人民币(QDII),HXXSDHHRMBQDII,94.6088,,0,2020-04-01,1.1055,1.1055,2021-04-01,2.1514,2.1514,2018-05-30,1,0.15%,1,0.15%,1,1.50%
14,006370,国富大中华精选混合美元,GFDZHJXHHMY,94.3275,,0,2020-04-01,0.2186,0.2186,2021-04-01,0.4248,0.4248,2019-04-15,,1.50%,,,,
15,002380,工银香港中小盘美元,GYXGZXPMY,93.7235,,0,2020-04-01,0.1657,0.1657,2021-04-01,0.321,0.321,2016-03-09,,1.50%,,,,
16,009193,富国红利精选混合(QDII)美元,FGHLJXHHQDIIMY,90.2837,,0,2020-04-23,0.1410,0.1410,2021-04-01,0.2683,0.2683,2020-04-23,,1.50%,,,,
17,460010,华泰柏瑞亚洲领导企业混合,HTBRYZLDQYHH,89.0969,,0,2020-04-01,0.908,0.908,2021-04-01,1.717,1.717,2010-12-02,1,0.16%,1,0.16%,1,1.60%
18,006310,汇添富全球消费混合美元现汇,HTFQQXFHHMYXH,89.0722,,0,2020-04-01,1.4788,1.4788,2021-04-01,2.796,2.796,2018-09-21,,1.60%,,,,
19,002891,华夏移动互联混合人民币,HXYDHLHHRMB,88.0556,,0,2020-04-01,1.44,1.44,2021-04-01,2.708,2.708,2016-12-14,1,0.15%,1,0.15%,1,1.50%
20,110011,易方达优质精选混合(QDII),YFDYZJXHHQDII,88.0532,0.9,1,2020-04-01,4.7298,5.6198,2021-04-01,8.04,9.83,2008-06-19,1,0.15%,1,0.15%,1,1.50%
21,006373,国富全球科技互联混合人民币,GFQQKJHLHHRMB,82.8127,,0,2020-04-01,1.3062,1.3062,2021-04-01,2.3879,2.3879,2018-11-20,1,0.15%,1,0.15%,1,1.50%
22,000593,易方达标普消费品指数美元现汇A,YFDBPXFPZSMYXHA,82.4445,,0,2020-04-01,0.225,0.225,2021-04-01,0.4105,0.4105,2014-03-28,,1.20%,,,,
23,007455,富国蓝筹精选股票(QDII)人民币,FGLCJXGPQDIIRMB,81.3699,,0,2020-04-01,1.3344,1.3344,2021-04-01,2.4202,2.4202,2019-08-02,1,0.15%,1,0.15%,1,1.50%
24,005801,工银印度基金美元,GYYDJJMY,80.5320,,0,2020-04-01,0.094,0.094,2021-04-01,0.1697,0.1697,2018-06-15,,1.20%,,,,
25,000934,国富大中华精选混合,GFDZHJXHH,80.0905,,0,2020-04-01,1.547,1.547,2021-04-01,2.786,2.786,2015-02-03,1,0.15%,1,0.15%,1,1.50%
26,002379,工银香港中小盘人民币,GYXGZXPRMB,79.4544,,0,2020-04-01,1.173,1.173,2021-04-01,2.105,2.105,2016-03-09,1,0.15%,1,0.15%,1,1.50%
27,003720,易方达标普生物科技美元汇A,YFDBPSWKJMYHA,78.8973,,0,2020-04-01,0.1578,0.1578,2021-04-01,0.2823,0.2823,2016-12-13,,1.20%,,,,
28,457001,国富亚洲机会股票(QDII),GFYZJHGPQDII,78.0990,0.082,1,2020-04-01,1.047,1.132,2021-04-01,1.782,1.949,2012-02-22,1,0.15%,1,0.15%,1,1.50%
29,100055,富国全球科技互联网(QDII),FGQQKJHLWQDII,77.7610,,0,2020-04-01,1.5275,1.5275,2021-04-01,2.7153,2.7153,2011-07-13,1,0.15%,1,0.15%,1,1.50%
30,040048,华安纳斯达克100指数现汇,HANSDK100ZSXH,77.0231,,0,2020-04-01,0.3386,0.3386,2021-04-01,0.5994,0.5994,2013-08-02,,1.20%,,,,
31,040047,华安纳斯达克100指数现钞,HANSDK100ZSXC,77.0231,,0,2020-04-01,0.3386,0.3386,2021-04-01,0.5994,0.5994,2013-08-02,,1.20%,,,,
32,002423,华宝标普美国消费美元,HBBPMGXFMY,76.8586,,0,2020-04-01,0.1789,0.1789,2021-04-01,0.3164,0.3164,2016-03-18,,1.20%,,,,
33,000055,广发纳指100ETF联接美元(QDII)A,GFNZ100ETFLJMYQDIIA,76.5168,,0,2020-04-01,0.3313,0.3712,2021-04-01,0.5848,0.6247,2015-01-16,,1.30%,,,,
34,006480,广发纳指100ETF联接美元(QDII)C,GFNZ100ETFLJMYQDIIC,76.2815,,0,2020-04-01,0.3297,0.3297,2021-04-01,0.5812,0.5812,2018-10-25,,0.00%,,,,
35,009108,富国红利精选混合(QDII)人民币,FGHLJXHHQDIIRMB,75.94,,0,2020-04-23,1,1,2021-04-01,1.7594,1.7594,2020-04-23,1,0.15%,1,0.15%,1,1.50%
36,262001,景顺长城大中华混合(QDII)人民币,JSCCDZHHHQDIIRMB,75.4760,0.079,1,2020-04-01,1.548,1.796,2021-04-01,2.488,2.909,2011-09-22,1,0.16%,1,0.16%,1,1.60%
37,006308,汇添富全球消费混合人民币A,HTFQQXFHHRMBA,75.2137,,0,2020-04-01,1.5327,1.5327,2021-04-01,2.6855,2.6855,2018-09-21,1,0.16%,1,0.16%,1,1.60%
38,040018,华安香港精选股票(QDII),HAXGJXGPQDII,73.8113,,0,2020-04-01,1.325,1.325,2021-04-01,2.303,2.303,2010-09-19,1,0.16%,1,0.16%,1,1.60%
39,003722,易方达纳斯达克100美元汇A,YFDNSDK100MYHA,73.7541,,0,2020-04-01,0.1806,0.1806,2021-04-01,0.3138,0.3138,2017-06-23,,1.20%,,,,
40,006309,汇添富全球消费混合人民币C,HTFQQXFHHRMBC,73.4758,,0,2020-04-01,1.5073,1.5073,2021-04-01,2.6148,2.6148,2018-09-21,1,0.00%,,,,
41,000049,中银标普全球资源等权重指数,ZYBPQQZYDQZZS,72.7612,,0,2020-04-01,0.804,0.804,2021-04-01,1.389,1.389,2013-03-19,1,0.15%,1,0.15%,1,1.50%
42,001668,汇添富全球互联混合(QDII)人民币A,HTFQQHLHHQDIIRMBA,72.1475,,0,2020-04-01,1.709,1.709,2021-04-01,2.942,2.942,2017-01-25,1,0.16%,1,0.16%,1,1.60%
43,003721,易标普信息科技美元汇A,YBPXXKJMYHA,71.9707,,0,2020-04-01,0.2187,0.2187,2021-04-01,0.3761,0.3761,2016-12-13,,1.20%,,,,
44,006792,鹏华港美互联股票美元现汇,PHGMHLGPMYXH,70.7698,0.00060679,1,2020-04-01,0.1311,0.1311,2021-04-01,0.2232,0.2238,2019-04-15,,1.50%,,,,
45,161620,融通核心价值混合A,RTHXJZHHA,70.1562,,0,2020-04-01,0.6916,0.6916,2021-04-01,1.1768,1.1768,2013-02-05,1,0.15%,1,0.15%,1,1.50%
46,118002,易方达标普消费品指数A,YFDBPXFPZSA,69.0955,,0,2020-04-01,1.592,1.592,2021-04-01,2.692,2.692,2012-06-04,1,0.12%,1,0.12%,1,1.20%
47,000044,嘉实美国成长股票美元现汇,JSMGCZGPMYXH,68.5678,,0,2020-04-01,1.578,1.578,2021-04-01,2.66,2.66,2013-06-14,,1.50%,,,,
48,005676,易方达标普消费品指数C,YFDBPXFPZSC,68.5173,,0,2020-04-01,1.585,1.585,2021-04-01,2.671,2.671,2018-02-09,1,0.00%,,,,
49,160125,南方香港优选股票,NFXGYXGP,67.9563,,0,2020-04-01,1.0158,1.1058,2021-04-01,1.7061,1.7961,2011-09-26,1,0.13%,1,0.13%,1,1.30%
