,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
37,159938,广发中证全指医药卫生ETF,GFZZQZYYWSETF,10.6230,,0,2017-04-05,1.3226,1.3226,2018-03-30,1.4631,1.4631,2014-12-01,,,,,,
38,512640,嘉实中证金融地产ETF,JSZZJRDCETF,9.9180,,0,2017-04-05,1.6707,1.6707,2018-03-30,1.8364,1.8364,2014-06-20,,,,,,
39,159931,汇添富中证金融地产ETF,HTFZZJRDCETF,9.3311,,0,2017-04-05,1.48,1.48,2018-03-30,1.6181,1.6181,2013-08-23,,0.05%,,,,
40,159902,华夏中小企业100ETF,HXZXQY100ETF,9.0550,,0,2017-04-05,3.291,3.411,2018-03-30,3.589,3.709,2006-06-08,,1.50%,,,,
41,510020,博时上证超大盘ETF,BSSZCDPETF,8.8911,,0,2017-04-05,2.4519,0.9043,2018-03-30,2.6699,0.9847,2009-12-29,,,,,,
42,510880,华泰柏瑞上证红利ETF,HTBRSZHLETF,8.4515,0.109,1,2017-04-05,2.7853,2.1161,2018-03-30,2.9231,2.2778,2006-11-17,,,,,,
43,159958,工银瑞信创业板ETF,GYRXCYBETF,8.22,,0,2017-12-25,1,1,2018-03-30,1.0822,1.0822,2017-12-25,,,,,,
44,510410,博时上证自然资源ETF,BSSZZRZYETF,8.2120,,0,2017-04-05,0.7075,0.7075,2018-03-30,0.7656,0.7656,2012-04-10,,,,,,
45,159957,华夏创业板ETF,HXCYBETF,8.1003,,0,2017-12-08,1.0012,1.0012,2018-03-30,1.0823,1.0823,2017-12-08,,0.05%,,,,
46,510060,工银上证央企ETF,GYSZYQETF,7.5343,,0,2017-04-05,1.6644,1.0646,2018-03-30,1.7898,1.1448,2009-08-26,,,,,,
47,512990,华夏MSCIA股国际通ETF,HXMSCIAGGJTETF,7.4460,,0,2017-04-05,1.0556,1.0556,2018-03-30,1.1342,1.1342,2015-02-12,,0.05%,,,,
48,159952,广发创业板ETF,GFCYBETF,7.24,,0,2017-04-25,1,1,2018-03-30,1.0724,1.0724,2017-04-25,,0.05%,,,,
49,510170,国联安上证商品ETF,GLASZSPETF,6.8795,,0,2017-04-05,1.817,0.564,2018-03-30,1.942,0.602,2010-11-26,,,,,,
50,510190,华安上证龙头ETF,HASZLTETF,6.5685,,0,2017-04-05,3.395,1.301,2018-03-30,3.618,1.386,2010-11-18,,,,,,
51,159956,建信创业板ETF,JXCYBETF,6.3994,,0,2018-02-06,1.0001,1.0001,2018-03-30,1.0641,1.0641,2018-02-06,,,,,,
52,512550,嘉实富时中国A50ETF,JSFSZGA50ETF,6.29,,0,2017-07-03,1,1,2018-03-30,1.0629,1.0629,2017-07-03,,,,,,
53,510120,海富通上证非周期ETF,HFTSZFZQETF,5.8658,,0,2017-04-05,2.83,1.192,2018-03-30,2.996,1.262,2011-04-22,,,,,,
54,159912,汇添富深证300ETF,HTFSZ300ETF,5.6306,,0,2017-04-05,1.3249,1.3249,2018-03-30,1.3995,1.3995,2011-09-16,,,,,,
55,510270,中银上证国企100ETF,ZYSZGQ100ETF,5.5662,,0,2017-04-05,1.042,1.216,2018-03-30,1.1,1.284,2011-06-16,,,,,,
56,512220,景顺中证科技传媒通信150ETF,JSZZKJCMTX150ETF,4.1237,,0,2017-04-05,1.3871,1.3871,2018-03-30,1.4443,1.4443,2014-07-18,,,,,,
57,510130,中盘ETF,ZPETF,3.9145,,0,2017-04-05,3.7629,1.2942,2018-03-30,3.9102,1.3449,2010-03-29,,0.05%,,,,
58,511220,海富通上证城投债ETF,HFTSZCTZETF,3.6308,6.0,4,2017-04-05,97.291,1.108,2018-03-30,94.704,1.142,2014-11-13,,,,,,
59,159943,大成深证成份ETF,DCSZCFETF,3.4068,,0,2017-04-05,11.125,0.73,2018-03-30,11.504,0.755,2015-06-05,,,,,,
60,159903,南方深证成份ETF,NFSZCFETF,3.1365,,0,2017-04-05,1.1382,0.8398,2018-03-30,1.1739,0.8662,2009-12-04,,,,,,
61,159955,嘉实创业板ETF,JSCYBETF,2.98,,0,2017-07-14,1,1,2018-03-30,1.0298,1.0298,2017-07-14,,,,,,
62,510590,平安中证500ETF,PAZZ500ETF,2.0202,,0,2018-03-23,0.9999,0.9999,2018-03-30,1.0201,1.0201,2018-03-23,,,,,,
63,159939,广发中证全指信息技术ETF,GFZZQZXXJSETF,1.6047,,0,2017-04-05,1.1217,1.1217,2018-03-30,1.1397,1.1397,2015-01-08,,,,,,
64,512330,南方中证500信息技术ETF,NFZZ500XXJSETF,1.5854,,0,2017-04-05,0.8452,0.8452,2018-03-30,0.8586,0.8586,2015-06-29,,,,,,
65,512700,南方中证银行ETF,NFZZYHETF,1.54,,0,2017-06-28,1,1,2018-03-30,1.0154,1.0154,2017-06-28,,,,,,
66,510220,华泰柏瑞上证中小盘ETF,HTBRSZZXPETF,1.4611,,0,2017-04-05,4.0929,1.1293,2018-03-30,4.1527,1.1456,2011-01-26,,,,,,
67,512980,广发中证传媒ETF,GFZZCMETF,1.18,,0,2017-12-27,1,1,2018-03-30,1.0118,1.0118,2017-12-27,,,,,,
68,159907,广发中小企业300ETF,GFZXQY300ETF,0.3996,,0,2017-04-05,1.4767,1.3417,2018-03-30,1.4826,1.347,2011-06-03,,,,,,
69,510160,中证南方小康产业指数ETF,ZZNFXKCYZSETF,0.3835,,0,2017-04-05,0.5738,1.4276,2018-03-30,0.576,1.433,2010-08-27,,,,,,
70,511260,国泰上证10年期国债ETF,GTSZ10NQGZETF,0.224955,,0,2017-08-04,100.02,1,2018-03-30,100.245,1.002,2017-08-04,,,,,,
71,511310,富国中证10年期国债ETF,FGZZ10NQGZETF,0.1126,,0,2018-03-19,100.0296,1.0003,2018-03-30,100.1422,1.0014,2018-03-19,,,,,,
72,159951,嘉实中关村A股ETF,JSZGCAGETF,0.11,,0,2017-06-07,1,1,2018-03-30,1.0011,1.0011,2017-06-07,,,,,,
73,511010,国泰上证5年期国债ETF,GTSZ5NQGZETF,-0.1992,,0,2017-04-05,111.42,1.127,2018-03-30,111.198,1.125,2013-03-05,,,,,,
74,510210,上证综指ETF,SZZZETF,-0.7886,,0,2017-04-05,3.677,1.258,2018-03-30,3.648,1.248,2011-01-30,,,,,,
75,159926,嘉实中证中期国债ETF,JSZZZQGZETF,-1.0353,,0,2017-04-05,110.596,1.106,2018-03-30,109.451,1.095,2013-05-10,,,,,,
76,512800,华宝中证银行ETF,HBZZYHETF,-1.1945,,0,2017-07-18,1.0046,1.0046,2018-03-30,0.9926,0.9926,2017-07-18,,,,,,
77,159944,广发中证全指原材料ETF,GFZZQZYCLETF,-1.3271,,0,2017-04-05,0.9193,0.9193,2018-03-30,0.9071,0.9071,2015-06-25,,,,,,
78,159948,南方创业板ETF,NFCYBETF,-1.9927,,0,2017-04-05,2.0074,0.9864,2018-03-30,1.9674,0.9668,2016-05-13,,0.05%,,,,
79,510380,国寿安保沪深300ETF,GSABHS300ETF,-2.8494,,0,2018-01-19,1.0002,1.0002,2018-03-30,0.9717,0.9717,2018-01-19,,,,,,
80,159954,南方恒生中国企业ETF,NFHSZGQYETF,-3.04,,0,2018-02-08,1,1,2018-03-30,0.9696,0.9696,2018-02-08,,0.00%,,,,
81,159936,广发中证全指可选消费ETF,GFZZQZKXXFETF,-3.4111,,0,2017-04-05,1.6241,1.6241,2018-03-30,1.5687,1.5687,2014-06-03,,,,,,
82,159935,景顺长城中证500ETF,JSCCZZ500ETF,-3.5689,,0,2017-04-05,1.6952,1.6952,2018-03-30,1.6347,1.6347,2013-12-26,,,,,,
83,159915,易方达创业板ETF,YFDCYBETF,-3.7809,,0,2017-04-05,1.862,2.1331,2018-03-30,1.7916,2.0524,2011-09-20,,0.05%,,,,
84,518880,华安黄金易ETF,HAHJYETF,-3.8032,,0,2017-04-05,2.8056,1.0594,2018-03-30,2.6989,1.0191,2013-07-18,,,,,,
85,159937,博时黄金ETF,BSHJETF,-3.8145,,0,2017-04-05,2.8077,1.1025,2018-03-30,2.7006,1.0604,2014-08-13,,,,,,
86,159934,易方达黄金ETF,YFDHJETF,-3.8477,,0,2017-04-05,2.7913,1.1372,2018-03-30,2.6839,1.0934,2013-11-29,,,,,,
87,518800,国泰黄金ETF,GTHJETF,-3.9269,,0,2017-04-05,2.7885,1.0548,2018-03-30,2.679,1.0134,2013-07-18,,,,,,
88,512200,南方中证房地产ETF,NFZZFDCETF,-4.02,,0,2017-08-25,1,1,2018-03-30,0.9598,0.9598,2017-08-25,,,,,,
