,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
0,512010,易方达沪深300医药ETF,YFDHS300YYETF,24.7748,,0,2016-04-01,1.1435,1.1435,2017-03-31,1.4268,1.4268,2013-09-23,,0.05%,,,,
1,159928,汇添富中证主要消费ETF,HTFZZZYXFETF,23.3138,,0,2016-04-01,1.3018,1.3018,2017-03-31,1.6053,1.6053,2013-08-23,,0.05%,,,,
2,510630,华夏消费ETF,HXXFETF,22.8835,,0,2016-04-01,1.3997,1.3997,2017-03-31,1.72,1.72,2013-03-28,,,,,,
3,512600,嘉实中证主要消费ETF,JSZZZYXFETF,22.4223,,0,2016-04-01,1.3491,1.3491,2017-03-31,1.6516,1.6516,2014-06-13,,,,,,
4,510160,中证南方小康产业指数ETF,ZZNFXKCYZSETF,21.8737,,0,2016-04-01,0.4622,1.1499,2017-03-31,0.5633,1.4014,2010-08-27,,,,,,
5,159916,深F60ETF,SF60ETF,18.3223,,0,2016-04-01,2.4473,1.3334,2017-03-31,2.8957,1.5777,2011-09-08,,,,,,
6,510020,博时上证超大盘ETF,BSSZCDPETF,18.0930,,0,2016-04-01,2.0483,0.7555,2017-03-31,2.4189,0.8922,2009-12-29,,,,,,
7,510880,华泰柏瑞上证红利ETF,HTBRSZHLETF,17.9846,0.091,1,2016-04-01,2.415,1.814,2017-03-31,2.7548,2.0961,2006-11-17,,,,,,
8,159945,广发中证全指能源ETF,GFZZQZNYETF,16.3875,,0,2016-04-01,0.6328,0.6328,2017-03-31,0.7365,0.7365,2015-06-25,,,,,,
9,159944,广发中证全指原材料ETF,GFZZQZYCLETF,16.2685,,0,2016-04-01,0.7702,0.7702,2017-03-31,0.8955,0.8955,2015-06-25,,,,,,
10,159905,工银深证红利ETF,GYSZHLETF,16.1396,,0,2016-04-01,1.1066,1.1066,2017-03-31,1.2852,1.2852,2010-11-05,,,,,,
11,159910,嘉实深证基本面120ETF,JSSZJBM120ETF,16.0863,,0,2016-04-01,1.2694,1.2694,2017-03-31,1.4736,1.4736,2011-08-01,,,,,,
12,510150,招商上证消费80ETF,ZSSZXF80ETF,15.6583,,0,2016-04-01,3.57,1.177,2017-03-31,4.129,1.361,2010-12-08,,,,,,
13,510660,华夏医药ETF,HXYYETF,15.5045,,0,2016-04-01,1.3925,1.3925,2017-03-31,1.6084,1.6084,2013-03-28,,,,,,
14,159908,博时创业板ETF,BSCYBETF,14.2250,,0,2016-04-01,1.1297,1.1297,2017-03-31,1.2904,1.2904,2011-06-10,,0.05%,,,,
15,510030,华宝上证180价值ETF,HBSZ180JZETF,14.1642,,0,2016-04-01,3.643,1.247,2017-03-31,4.159,1.424,2010-04-23,,,,,,
16,159913,交银深证300价值ETF,JYSZ300JZETF,13.1208,,0,2016-04-01,1.349,1.349,2017-03-31,1.526,1.526,2011-09-22,,,,,,
17,512120,华安中证细分医药ETF,HAZZXFYYETF,12.8122,,0,2016-04-01,1.241,1.241,2017-03-31,1.4,1.4,2013-12-04,,0.05%,,,,
18,512990,华夏MSCIA股国际通ETF,HXMSCIAGGJTETF,12.4418,,0,2016-04-01,0.9235,0.9235,2017-03-31,1.0384,1.0384,2015-02-12,,0.05%,,,,
19,510090,建信责任ETF,JXZRETF,12.2355,,0,2016-04-01,1.2055,1.4381,2017-03-31,1.353,1.6141,2010-05-28,,,,,,
20,510010,交银上证180公司治理ETF,JYSZ180GSZLETF,11.4445,,0,2016-04-01,0.9,1.002,2017-03-31,1.003,1.117,2009-09-25,,,,,,
21,510060,工银上证央企ETF,GYSZYQETF,11.4046,,0,2016-04-01,1.4731,0.9423,2017-03-31,1.6411,1.0497,2009-08-26,,,,,,
