,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
0,512690,鹏华中证酒ETF,PHZZJETF,128.1777,,0,2020-04-01,1.0668,1.0668,2021-04-01,2.4342,2.4342,2019-04-04,,,,,,
1,515700,平安中证新能源汽车产业ETF,PAZZXNYQCCYETF,101.8618,,0,2020-04-01,0.9292,0.9292,2021-04-01,1.8757,1.8757,2019-12-31,,,,,,
2,159806,国泰中证新能源汽车ETF,GTZZXNYQCETF,101.2666,,0,2020-04-01,0.9395,0.9395,2021-04-01,1.8909,1.8909,2020-03-10,,,,,,
3,515030,华夏中证新能源汽车ETF,HXZZXNYQCETF,91.8251,,0,2020-04-01,0.7731,0.7731,2021-04-01,1.483,1.483,2020-02-20,,,,,,
4,515650,富国中证消费50ETF,FGZZXF50ETF,86.1215,,0,2020-04-01,0.9122,0.9122,2021-04-01,1.6978,1.6978,2019-10-14,,,,,,
5,159967,华夏创成长ETF,HXCCZETF,78.1512,,0,2020-04-01,1.2793,1.2793,2021-04-01,0.6264,2.2791,2019-06-21,,,,,,
6,510150,招商上证消费80ETF,ZSSZXF80ETF,75.7352,,0,2020-04-01,5.4338,1.7908,2021-04-01,9.5491,3.1471,2010-12-08,,,,,,
7,510630,华夏消费ETF,HXXFETF,75.4866,,0,2020-04-01,3.0775,3.0775,2021-04-01,5.4006,5.4006,2013-03-28,,,,,,
8,159949,华安创业板50ETF,HACYB50ETF,72.3115,,0,2020-04-01,0.6909,0.6909,2021-04-01,1.1905,1.1905,2016-06-30,,,,,,
9,512600,嘉实中证主要消费ETF,JSZZZYXFETF,67.9816,,0,2020-04-01,2.9736,2.9736,2021-04-01,4.9951,4.9951,2014-06-13,,,,,,
10,159962,华夏中证四川国改ETF,HXZZSCGGETF,67.3200,,0,2020-04-01,0.9541,0.9541,2021-04-01,1.5964,1.5964,2019-03-06,,,,,,
11,510170,国联安上证商品ETF,GLASZSPETF,67.1383,,0,2020-04-01,1.555,0.482,2021-04-01,2.599,0.806,2010-11-26,,,,,,
12,512770,华夏战略新兴成指ETF,HXZLXXCZETF,66.8275,,0,2020-04-01,1.223,1.223,2021-04-01,2.0403,2.0403,2018-07-13,,,,,,
13,512170,华宝中证医疗ETF,HBZZYLETF,64.4609,,0,2020-04-01,1.4221,1.4221,2021-04-01,0.7796,2.3388,2019-05-20,,,,,,
14,515200,申万菱信中证研发创新100ETF,SWLXZZYFCX100ETF,63.1811,,0,2020-04-01,1.1141,1.1141,2021-04-01,1.818,1.818,2019-10-25,,,,,,
15,159975,招商深证100ETF,ZSSZ100ETF,62.7880,,0,2020-04-01,4.3701,0.9986,2021-04-01,0.7114,1.6256,2019-11-07,,,,,,
16,159928,汇添富中证主要消费ETF,HTFZZZYXFETF,62.2702,,0,2020-04-01,3.0403,3.0403,2021-04-01,4.9335,4.9335,2013-08-23,,0.05%,,,,
17,515950,富国中证医药50ETF,FGZZYY50ETF,61.9667,,0,2020-04-01,1.0383,1.0383,2021-04-01,1.6817,1.6817,2020-03-16,,,,,,
18,512580,广发中证环保ETF,GFZZHBETF,61.3557,,0,2020-04-01,0.7406,0.7406,2021-04-01,1.195,1.195,2017-01-25,,,,,,
19,512400,南方中证申万有色金属ETF,NFZZSWYSJSETF,59.2569,,0,2020-04-01,0.6406,0.6406,2021-04-01,1.0202,1.0202,2017-08-03,,,,,,
20,159996,国泰中证全指家电ETF,GTZZQZJDETF,57.9692,,0,2020-04-01,0.8834,0.8834,2021-04-01,1.3955,1.3955,2020-02-27,,,,,,
21,159905,工银深证红利ETF,GYSZHLETF,56.7942,,0,2020-04-01,1.7581,1.7581,2021-04-01,2.7566,2.7566,2010-11-05,,,,,,
22,159961,方正富邦深证100ETF,FZFBSZ100ETF,56.7652,,0,2020-04-01,1.4109,1.4109,2021-04-01,2.2118,2.2118,2018-11-02,,,,,,
23,512670,鹏华中证国防ETF,PHZZGFETF,56.6139,,0,2020-04-01,1.0614,1.0614,2021-04-01,1.6623,1.6623,2019-07-05,,,,,,
24,159956,建信创业板ETF,JXCYBETF,56.2264,,0,2020-04-01,1.06,1.06,2021-04-01,1.656,1.656,2018-02-06,,,,,,
25,159957,华夏创业板ETF,HXCYBETF,55.9346,,0,2020-04-01,1.1079,1.1079,2021-04-01,1.7276,1.7276,2017-12-08,,0.05%,,,,
26,512090,易方达MSCI中国A股ETF,YFDMSCIZGAGETF,55.1877,,0,2020-04-01,1.0814,1.0814,2021-04-01,1.6782,1.6782,2018-05-17,,,,,,
27,159936,广发中证全指可选消费ETF,GFZZQZKXXFETF,55.1786,,0,2020-04-01,1.2764,1.2764,2021-04-01,1.9807,1.9807,2014-06-03,,,,,,
28,159908,博时创业板ETF,BSCYBETF,55.1095,,0,2020-04-01,1.599,1.599,2021-04-01,2.4802,2.4802,2011-06-10,,0.05%,,,,
29,159901,易方达深证100ETF,YFDSZ100ETF,55.0142,,0,2020-04-01,4.8931,4.7599,2021-04-01,7.585,7.3158,2006-03-24,,0.05%,,,,
