,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
0,1984,上投摩根中国生物医药(QDII),STMGZGSWYYQDII,67.337,,0,2019/4/1,1.0143,1.0143,2020/4/1,1.6973,1.6973,2016/4/28,1,0.15%,1,0.15%,1,1.50%
1,7455,富国蓝筹精选股票(QDII)人民币,FGLCJXGPQDIIRMB,33.44,,0,2019/8/2,1,1,2020/4/1,1.3344,1.3344,2019/8/2,1,0.15%,1,0.15%,1,1.50%
2,6308,汇添富全球消费混合人民币A,HTFQQXFHHRMBA,32.6898,,0,2019/4/1,1.1551,1.1551,2020/4/1,1.5327,1.5327,2018/9/21,1,0.16%,1,0.16%,1,1.60%
3,6309,汇添富全球消费混合人民币C,HTFQQXFHHRMBC,31.3895,,0,2019/4/1,1.1472,1.1472,2020/4/1,1.5073,1.5073,2018/9/21,1,0.00%,,,,
4,320013,诺安全球黄金,NAQQHJ,26.8262,,0,2019/4/1,0.794,0.879,2020/4/1,1.007,1.092,2011/1/13,1,0.08%,1,0.08%,1,0.80%
5,164701,汇添富黄金及贵金属,HTFHJJGJS,26.2104,,0,2019/4/1,0.599,0.599,2020/4/1,0.756,0.756,2011/8/31,1,0.08%,1,0.08%,1,0.80%
6,6310,汇添富全球消费混合美元现汇,HTFQQXFHHMYXH,25.8982,,0,2019/4/1,1.1746,1.1746,2020/4/1,1.4788,1.4788,2018/9/21,,1.60%,,,,
7,160719,嘉实黄金,JSHJ,25.6046,,0,2019/4/1,0.703,0.703,2020/4/1,0.883,0.883,2011/8/4,1,0.08%,1,0.08%,1,0.80%
8,6373,国富全球科技互联混合人民币,GFQQKJHLHHRMB,19.6263,,0,2019/4/1,1.0919,1.0919,2020/4/1,1.3062,1.3062,2018/11/20,1,0.15%,1,0.15%,1,1.50%
9,2891,华夏移动互联混合人民币,HXYDHLHHRMB,18.7139,,0,2019/4/1,1.213,1.213,2020/4/1,1.44,1.44,2016/12/14,1,0.15%,1,0.15%,1,1.50%
10,1691,南方香港成长(QDII),NFXGCZQDII,16.7327,,0,2019/4/1,1.01,1.01,2020/4/1,1.179,1.179,2015/9/30,1,0.16%,1,0.16%,1,1.60%
11,4877,汇添富全球医疗混合人民币,HTFQQYLHHRMB,15.9978,,0,2019/4/1,1.1139,1.1139,2020/4/1,1.2921,1.2921,2017/8/16,1,0.16%,1,0.16%,1,1.60%
12,110011,易方达优质精选混合(QDII),YFDYZJXHHQDII,14.9555,0.5,1,2019/4/1,4.5365,4.9265,2020/4/1,4.7298,5.6198,2008/6/19,1,0.15%,1,0.15%,1,1.50%
13,934,国富大中华精选混合,GFDZHJXHH,13.583,,0,2019/4/1,1.362,1.362,2020/4/1,1.547,1.547,2015/2/3,1,0.15%,1,0.15%,1,1.50%
