,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
0,512760,国泰CES半导体芯片ETF,GTCESBDTXPETF,73.74,,0,2019-05-16,1,1,2020-04-01,1.7374,1.7374,2019-05-16,,,,,,
1,512480,国联安中证半导体ETF,GLAZZBDTETF,61.15,,0,2019-05-08,1,1,2020-04-01,1.6115,1.6115,2019-05-08,,,,,,
2,510810,汇添富中证上海国企ETF,HTFZZSHGQETF,53.8399,,0,2019-04-01,0.9739,1.0039,2020-04-01,0.7764,0.8064,2016-07-28,,,,,,
3,512170,华宝中证医疗ETF,HBZZYLETF,42.1816,,0,2019-05-20,1.0002,1.0002,2020-04-01,1.4221,1.4221,2019-05-20,,,,,,
4,512290,国泰中证生物医药ETF,GTZZSWYYETF,35.19,,0,2019-04-18,1,1,2020-04-01,1.3519,1.3519,2019-04-18,,,,,,
5,515000,华宝中证科技龙头ETF,HBZZKJLTETF,30.55,,0,2019-07-22,1,1,2020-04-01,1.3055,1.3055,2019-07-22,,,,,,
6,518880,华安黄金易ETF,HAHJYETF,26.9310,,0,2019-04-01,2.7953,1.0555,2020-04-01,3.5481,1.3398,2013-07-18,,,,,,
7,159937,博时黄金ETF,BSHJETF,26.9105,,0,2019-04-01,2.7963,1.098,2020-04-01,3.5488,1.3935,2014-08-13,,,,,,
8,159934,易方达黄金ETF,YFDHJETF,26.8480,,0,2019-04-01,2.776,1.1309,2020-04-01,3.5213,1.4345,2013-11-29,,,,,,
9,518800,国泰黄金ETF,GTHJETF,26.8034,,0,2019-04-01,2.7739,1.0493,2020-04-01,3.5174,1.3306,2013-07-18,,,,,,
10,159966,华夏创蓝筹ETF,HXCLCETF,25.7524,,0,2019-06-14,1.0201,1.0201,2020-04-01,1.2828,1.2828,2019-06-14,,,,,,
11,159967,华夏创成长ETF,HXCCZETF,24.6881,,0,2019-06-21,1.0260,1.0260,2020-04-01,1.2793,1.2793,2019-06-21,,,,,,
12,512930,平安人工智能ETF,PARGZNETF,23.07,,0,2019-07-12,1,1,2020-04-01,1.2307,1.2307,2019-07-12,,,,,,
13,159971,富国创业板ETF,FGCYBETF,22.7778,,0,2019-06-11,1.0440,1.0440,2020-04-01,1.2818,1.2818,2019-06-11,,,,,,
14,512720,国泰中证计算机ETF,GTZZJSJETF,19.55,,0,2019-07-11,1,1,2020-04-01,1.1955,1.1955,2019-07-11,,,,,,
15,510630,华夏消费ETF,HXXFETF,17.3499,,0,2019-04-01,2.6225,2.6225,2020-04-01,3.0775,3.0775,2013-03-28,,,,,,
