,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
33,161715,招商大宗商品(LOF),ZSDZSPLOF,20.1232,,0,2021-04-01,1.2016,1.3401,2022-04-29,1.4434,1.5819,2012-06-28,1,0.12%,1,0.12%,1,1.20%
34,159863,鹏华中证光伏产业ETF,PHZZGFCYETF,20.1109,,0,2021-04-01,0.9736,0.9736,2022-04-29,0.7796,1.1694,2021-02-22,,,,,,
35,690008,民生中证内地资源主题指数A,MSZZNDZYZTZSA,19.7747,,0,2021-04-01,0.799,0.799,2022-04-29,0.957,0.957,2012-03-08,1,0.12%,1,0.12%,1,1.20%
36,013275,富国中证煤炭指数(LOF)C,FGZZMTZSLOFC,19.746498,,0,2021-08-19,1.4990,1.4990,2022-04-29,1.795,1.795,2021-08-19,1,0.00%,,,,
37,011607,民生中证内地资源主题指数C,MSZZNDZYZTZSC,19.3992,,0,2021-04-01,0.799,0.799,2022-04-29,0.954,0.954,2021-03-09,1,0.00%,,,,
38,011146,创金合信气候变化责任投资股票A,CJHXQHBHZRTZGPA,19.1829,,0,2021-04-01,0.9571,0.9571,2022-04-29,1.1407,1.1407,2020-12-30,1,0.15%,1,0.15%,1,1.50%
39,000409,鹏华环保产业股票,PHHBCYGP,19.0731,,0,2021-04-01,3.733,3.733,2022-04-29,4.445,4.445,2014-03-07,1,0.15%,1,0.15%,1,1.50%
40,516180,平安中证光伏产业ETF,PAZZGFCYETF,18.9867,,0,2021-04-01,0.8369,0.8369,2022-04-29,0.9958,0.9958,2021-02-09,,,,,,
41,011147,创金合信气候变化责任投资股票C,CJHXQHBHZRTZGPC,18.6801,,0,2021-04-01,0.9561,0.9561,2022-04-29,1.1347,1.1347,2020-12-30,1,0.00%,,,,
42,003834,华夏能源革新股票A,HXNYGXGPA,18.4809,,0,2021-04-01,2.462,2.462,2022-04-29,2.917,2.917,2017-06-07,1,0.15%,1,0.15%,1,1.50%
43,005825,申万菱信智能驱动股票A,SWLXZNQDGPA,18.4701,,0,2021-04-01,2.5165,2.5165,2022-04-29,2.9813,2.9813,2018-06-13,1,0.15%,1,0.15%,1,1.50%
44,516970,广发中证基建工程ETF,GFZZJJGCETF,18.45,,0,2021-06-23,1,1,2022-04-29,1.1845,1.1845,2021-06-23,,,,,,
45,159885,鹏华中证内地低碳经济主题ETF,PHZZNDDTJJZTETF,18.035,,0,2021-04-06,1,1,2022-04-29,0.7869,1.1804,2021-04-06,,,,,,
46,159824,博时新能源汽车ETF,BSXNYQCETF,17.8509,,0,2021-04-01,0.9204,0.9204,2022-04-29,1.0847,1.0847,2020-12-10,,,,,,
47,000991,工银战略转型股票A,GYZLZXGPA,17.7090,,0,2021-04-01,3.326,3.326,2022-04-29,3.915,3.915,2015-02-16,1,0.15%,1,0.15%,1,1.50%
48,010805,东财新能源车A,DCXNYCA,17.4640,,0,2021-04-01,0.9511,0.9511,2022-04-29,1.1172,1.1172,2020-12-16,1,0.12%,1,0.12%,1,1.20%
49,159861,国泰中证环保产业50ETF,GTZZHBCY50ETF,17.4047,,0,2021-04-01,1.0049,1.0049,2022-04-29,1.1798,1.1798,2021-03-19,,,,,,
50,159857,天弘中证光伏产业ETF,THZZGFCYETF,17.0925,,0,2021-04-01,0.8571,0.8571,2022-04-29,1.0036,1.0036,2021-02-04,,,,,,
51,011473,工银战略转型股票C,GYZLZXGPC,17.0526,,0,2021-04-01,3.325,3.325,2022-04-29,3.892,3.892,2021-02-05,1,0.00%,,,,
52,007178,浙商中华预期高股息A,ZSZHYQGGXA,17.0053,,0,2021-04-01,1.1026,1.1026,2022-04-29,1.2901,1.2901,2019-10-30,1,0.12%,1,0.12%,1,1.20%
53,010806,东财新能源车C,DCXNYCC,16.9684,,0,2021-04-01,0.95,0.95,2022-04-29,1.1112,1.1112,2020-12-16,1,0.00%,,,,
54,007216,浙商中华预期高股息C,ZSZHYQGGXC,16.5755,,0,2021-04-01,1.0974,1.0974,2022-04-29,1.2793,1.2793,2019-10-30,1,0.00%,,,,
55,160634,鹏华中证环保产业指数(LOF),PHZZHBCYZSLOF,16.2976,,0,2021-04-01,1.129,0.834,2022-04-29,1.313,0.958,2015-06-16,1,0.12%,1,0.12%,1,1.20%
56,512890,华泰柏瑞中证低波动ETF,HTBRZZDBDETF,16.2866,,0,2021-04-01,1.4294,1.4294,2022-04-29,0.8311,1.6622,2018-12-19,,,,,,
57,515700,平安中证新能源汽车产业ETF,PAZZXNYQCCYETF,16.1540,,0,2021-04-01,1.8757,1.8757,2022-04-29,2.1787,2.1787,2019-12-31,,,,,,
58,009954,北信瑞丰优选成长,BXRFYXCZ,15.7459,,0,2021-04-01,1.1222,1.1222,2022-04-29,1.2989,1.2989,2020-09-27,1,0.15%,1,0.15%,1,1.50%
59,516090,易方达中证新能源ETF,YFDZZXNYETF,15.5356,,0,2021-04-01,1.0035,1.0035,2022-04-29,0.5797,1.1594,2021-03-11,,,,,,
60,005505,前海开源中药股票A,QHKYZYGPA,15.4658,,0,2021-04-01,1.6682,1.6682,2022-04-29,1.9262,1.9262,2018-03-21,1,0.15%,1,0.15%,1,1.50%
61,516660,华安中证新能源汽车ETF,HAZZXNYQCETF,15.2734,,0,2021-04-01,0.9127,0.9127,2022-04-29,1.0521,1.0521,2021-02-03,,,,,,
62,501059,西部利得国企红利(LOF)A,XBLDGQHLLOFA,15.2658,,0,2021-04-01,1.6704,1.6704,2022-04-29,1.9254,1.9254,2018-07-11,1,0.12%,1,0.12%,1,1.20%
63,005506,前海开源中药股票C,QHKYZYGPC,15.1539,,0,2021-04-01,1.6603,1.6603,2022-04-29,1.9119,1.9119,2018-03-21,1,0.00%,,,,
64,163114,申万菱信中证环保产业指数(LOF)A,SWLXZZHBCYZSLOFA,15.1344,,0,2021-04-01,1.1715,2.1026,2022-04-29,1.3488,2.3652,2014-05-30,1,0.12%,1,0.12%,1,1.20%
65,007466,华泰柏瑞中证低波动ETF联接A,HTBRZZDBDETFLJA,15.1166,,0,2021-04-01,1.2569,1.2569,2022-04-29,1.4469,1.4469,2019-07-15,1,0.12%,1,0.12%,1,1.20%
66,009439,西部利得国企红利(LOF)C,XBLDGQHLLOFC,14.9076,,0,2021-04-01,1.6401,1.6401,2022-04-29,1.8846,1.8846,2020-05-08,1,0.00%,,,,
67,011142,创金合信新材料新能源股票A,CJHXXCLXNYGPA,14.8380,,0,2021-04-01,0.9752,0.9752,2022-04-29,1.1199,1.1199,2020-12-30,1,0.15%,1,0.15%,1,1.50%
68,007467,华泰柏瑞中证低波动ETF联接C,HTBRZZDBDETFLJC,14.8036,,0,2021-04-01,1.2497,1.2497,2022-04-29,1.4347,1.4347,2019-07-15,1,0.00%,,,,
69,010419,申万菱信中证环保产业指数(LOF)C,SWLXZZHBCYZSLOFC,14.7590,,0,2021-04-01,1.141,1.141,2022-04-29,1.3094,1.3094,2020-10-23,1,0.00%,,,,
70,501057,汇添富中证新能源汽车A,HTFZZXNYQCA,14.6047,,0,2021-04-01,1.9391,1.9391,2022-04-29,2.2223,2.2223,2018-05-23,1,0.12%,1,0.12%,1,1.20%
71,159806,国泰中证新能源汽车ETF,GTZZXNYQCETF,14.4852,,0,2021-04-01,1.8909,1.8909,2022-04-29,0.7216,2.1648,2020-03-10,,,,,,
72,516850,华夏中证新能源ETF,HXZZXNYETF,14.4846,,0,2021-04-01,0.9983,0.9983,2022-04-29,1.1429,1.1429,2021-03-09,,,,,,
73,515100,景顺长城红利低波动100ETF,JSCCHLDBD100ETF,14.4303,,0,2021-04-01,1.3139,1.3139,2022-04-29,1.5035,1.5035,2020-05-22,,,,,,
74,501058,汇添富中证新能源汽车C,HTFZZXNYQCC,14.2946,,0,2021-04-01,1.9231,1.9231,2022-04-29,2.198,2.198,2018-05-23,1,0.00%,,,,
75,001678,英大国企改革主题股票,YDGQGGZTGP,14.1237,0.65,2,2021-04-01,1.7273,1.7273,2022-04-29,1.2919,1.9419,2018-11-22,4,0.15%,1,0.15%,1,1.50%
76,011143,创金合信新材料新能源股票C,CJHXXCLXNYGPC,14.0891,,0,2021-04-01,0.9738,0.9738,2022-04-29,1.111,1.111,2020-12-30,1,0.00%,,,,
77,164905,交银国证新能源指数(LOF)A,JYGZXNYZSLOFA,14.0354,,0,2021-04-01,1.0274,1.079,2022-04-29,1.1716,1.2305,2015-03-26,1,0.12%,1,0.12%,1,1.20%
78,160221,国泰国证有色金属行业指数(LOF),GTGZYSJSHYZSLOF,13.9940,,0,2021-04-01,1.1312,0.8307,2022-04-29,1.2895,0.9355,2015-03-30,1,0.00%,,,,
79,540008,汇丰晋信低碳先锋股票A,HFJXDTXFGPA,13.9063,,0,2021-04-01,2.9634,3.0634,2022-04-29,3.3755,3.4755,2010-06-08,1,0.15%,1,0.15%,1,1.50%
80,516070,易方达中证内地低碳经济ETF,YFDZZNDDTJJETF,13.9,,0,2021-04-15,1,1,2022-04-29,0.5695,1.139,2021-04-15,,,,,,
81,515030,华夏中证新能源汽车ETF,HXZZXNYQCETF,13.7424,,0,2021-04-01,1.483,1.483,2022-04-29,1.6868,1.6868,2020-02-20,,,,,,
82,164304,新华中证环保产业指数,XHZZHBCYZS,13.7115,,0,2021-04-01,1.1071,1.1071,2022-04-29,1.2589,1.2589,2014-09-11,1,0.10%,1,0.10%,1,1.00%
83,011102,天弘中证光伏产业指数A,THZZGFCYZSA,13.6729,,0,2021-04-01,0.8718,0.8718,2022-04-29,0.991,0.991,2021-01-28,1,0.10%,1,0.10%,1,1.00%
84,516160,南方中证新能源ETF,NFZZXNYETF,13.6488,,0,2021-04-01,0.8433,0.8433,2022-04-29,0.9584,0.9584,2021-01-22,,,,,,
85,011103,天弘中证光伏产业指数C,THZZGFCYZSC,13.4251,,0,2021-04-01,0.8715,0.8715,2022-04-29,0.9885,0.9885,2021-01-28,1,0.00%,,,,
86,515790,华泰柏瑞中证光伏产业ETF,HTBRZZGFCYETF,13.4025,,0,2021-04-01,1.0595,1.0595,2022-04-29,1.2015,1.2015,2020-12-07,,,,,,
87,009067,国泰中证新能源汽车ETF联接A,GTZZXNYQCETFLJA,13.3708,,0,2021-04-01,1.7957,1.7957,2022-04-29,2.0358,2.0358,2020-04-03,1,0.10%,1,0.10%,1,1.00%
