,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
33,519773,交银数据产业灵活配置混合A,JYSJCYLHPZHHA,45.6103,,0,2019/4/1,0.934,0.934,2020/4/1,1.36,1.36,2016/8/16,1,0.15%,1,0.15%,1,1.50%
34,4374,华泰保兴吉年丰混合发起A,HTBXJNFHHFQA,45.5403,,0,2019/4/1,1.018,1.113,2020/4/1,1.4816,1.5766,2017/3/24,1,0.15%,1,0.15%,1,1.50%
35,3095,中欧医疗健康混合A,ZOYLJKHHA,45.2538,,0,2019/4/1,1.359,1.434,2020/4/1,1.974,2.049,2016/9/29,1,0.15%,1,0.15%,1,1.50%
36,4375,华泰保兴吉年丰混合发起C,HTBXJNFHHFQC,45.2093,,0,2019/4/1,1.0124,1.1074,2020/4/1,1.4701,1.5651,2017/3/24,1,0.00%,,,,
37,3096,中欧医疗健康混合C,ZOYLJKHHC,45.0663,,0,2019/4/1,1.358,1.433,2020/4/1,1.97,2.045,2016/9/29,1,0.00%,,,,
38,1822,华商智能生活灵活配置混合A,HSZNSHLHPZHHA,45.0307,,0,2019/4/1,0.815,0.815,2020/4/1,1.182,1.182,2015/11/13,1,0.15%,1,0.15%,1,1.50%
39,1864,中海魅力长三角混合,ZHMLCSJHH,44.3082,,0,2019/4/1,1.142,1.142,2020/4/1,1.648,1.648,2016/3/30,1,0.15%,1,0.15%,1,1.50%
40,519026,海富通中小盘混合,HFTZXPHH,43.7257,,0,2019/4/1,0.773,0.773,2020/4/1,1.111,1.111,2010/4/14,1,0.15%,1,0.15%,1,1.50%
41,398001,中海优质成长混合,ZHYZCZHH,43.1695,,0,2019/4/1,0.4436,3.3109,2020/4/1,0.6351,3.7876,2004/9/28,1,0.12%,1,0.12%,1,1.20%
42,6113,汇添富创新医药混合,HTFCXYYHH,42.5906,,0,2019/4/1,1.2383,1.2383,2020/4/1,1.7657,1.7657,2018/8/8,1,0.15%,1,0.15%,1,1.50%
43,2560,诺安和鑫灵活配置混合,NAHXLHPZHH,42.2418,,0,2019/4/1,0.7708,0.7708,2020/4/1,1.0964,1.0964,2016/4/28,1,0.15%,1,0.15%,1,1.50%
44,7082,平安高端制造混合A,PAGDZZHHA,42.13,,0,2019/4/24,1,1,2020/4/1,1.4213,1.4213,2019/4/24,1,0.15%,1,0.15%,1,1.50%
45,126,招商安润灵活配置混合A,ZSARLHPZHHA,41.9139,,0,2019/4/1,1.045,1.389,2020/4/1,1.483,1.827,2013/4/19,1,0.15%,1,0.15%,1,1.50%
46,6314,中融策略优选混合A,ZRCLYXHHA,40.68,,0,2019/5/8,1,1,2020/4/1,1.4068,1.4068,2019/5/8,1,0.15%,1,0.15%,1,1.50%
47,7083,平安高端制造混合C,PAGDZZHHC,40.49,,0,2019/4/24,1,1,2020/4/1,1.4049,1.4049,2019/4/24,1,0.00%,,,,
48,362,国泰聚信价值优势混合A,GTJXJZYSHHA,40.0304,,0,2019/4/1,1.314,2.312,2020/4/1,1.84,2.838,2013/12/17,1,0.15%,1,0.15%,1,1.50%
49,404,易方达新兴成长灵活配置,YFDXXCZLHPZ,39.9812,,0,2019/4/1,2.126,2.126,2020/4/1,2.976,2.976,2013/11/28,1,0.15%,1,0.15%,1,1.50%
50,363,国泰聚信价值优势混合C,GTJXJZYSHHC,39.3393,,0,2019/4/1,1.332,2.326,2020/4/1,1.856,2.85,2013/12/17,1,0.00%,,,,
51,6315,中融策略优选混合C,ZRCLYXHHC,39.1,,0,2019/5/8,1,1,2020/4/1,1.391,1.391,2019/5/8,1,0.00%,,,,
52,2482,宝盈互联网沪港深混合,BYHLWHGSHH,39.0187,,0,2019/4/1,1.284,1.284,2020/4/1,1.785,1.785,2016/6/16,1,0.15%,1,0.15%,1,1.50%
