,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
0,000689,前海开源新经济混合A,QHKYXJJHHA,63.4209,,0,2021-04-01,1.561,1.671,2022-04-29,2.551,2.661,2014-08-20,1,0.15%,1,0.15%,1,1.50%
1,590003,中邮核心优势灵活配置混合,ZYHXYSLHPZHH,59.9893,,0,2021-04-01,1.872,2.052,2022-04-29,2.995,3.175,2009-10-28,1,0.15%,1,0.15%,1,1.50%
2,519918,华夏兴和混合,HXXHHH,56.0787,,0,2021-04-01,2.591,4.83,2022-04-29,4.044,6.175,2014-05-30,1,0.15%,1,0.15%,1,1.50%
3,010963,信达澳银周期动力混合A,XDAYZQDLHHA,51.6743,,0,2021-04-01,0.9825,0.9825,2022-04-29,1.4902,1.4902,2020-12-30,1,0.15%,1,0.15%,1,1.50%
4,159981,建信易盛能源化工期货ETF,JXYSNYHGQHETF,49.6551,,0,2021-04-01,1.102,1.102,2022-04-29,1.6492,1.6492,2019-12-13,,,,,,
5,002258,大成国企改革灵活配置混合,DCGQGGLHPZHH,48.4337,,0,2021-04-01,2.075,2.075,2022-04-29,3.08,3.08,2017-09-21,1,0.15%,1,0.15%,1,1.50%
6,040015,华安动态灵活配置混合A,HADTLHPZHHA,45.1103,,0,2021-04-01,2.72,3.333,2022-04-29,3.947,4.56,2009-12-22,1,0.15%,1,0.15%,1,1.50%
7,519702,交银趋势混合A,JYQSHHA,44.6032,0.283,1,2021-04-01,2.845,3.345,2022-04-29,3.8692,4.6522,2010-12-22,1,0.15%,1,0.15%,1,1.50%
8,005855,中科沃土沃瑞混合A,ZKWTWRHHA,44.2309,,0,2021-04-01,2.0549,2.0549,2022-04-29,2.9638,2.9638,2019-01-14,1,0.15%,1,0.15%,1,1.50%
9,001704,国投瑞银进宝灵活配置混合,GTRYJBLHPZHH,43.8718,,0,2021-04-01,2.4428,2.4678,2022-04-29,3.5145,3.5395,2015-08-26,1,0.15%,1,0.15%,1,1.50%
10,005856,中科沃土沃瑞混合C,ZKWTWRHHC,43.4943,,0,2021-04-01,2.0336,2.0336,2022-04-29,2.9181,2.9181,2019-01-14,1,0.00%,,,,
11,700003,平安策略先锋混合,PACLXFHH,40.7364,,0,2021-04-01,3.422,3.522,2022-04-29,4.816,4.916,2012-05-29,1,0.15%,1,0.15%,1,1.50%
12,003567,华夏行业景气混合,HXHYJQHH,38.7727,,0,2021-04-01,2.0468,2.0468,2022-04-29,2.8404,2.8404,2017-02-04,1,0.15%,1,0.15%,1,1.50%
