,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
32,006309,汇添富全球消费混合人民币C,HTFQQXFHHRMBC,14.72,,0,2018-09-21,1,1,2019-04-01,1.1472,1.1472,2018-09-21,1,0.00%,,,,
33,001092,广发生物科技指数(QDII),GFSWKJZSQDII,14.5309,,0,2018-04-02,0.874,0.874,2019-04-01,1.001,1.001,2015-03-30,1,0.13%,1,0.13%,1,1.30%
34,161127,易方达标普生物科技人民币A,YFDBPSWKJRMBA,13.6932,,0,2018-04-02,1.1597,1.1597,2019-04-01,1.3185,1.3185,2016-12-13,1,0.12%,1,0.12%,1,1.20%
35,006374,国富全球科技互联混合美元现汇,GFQQKJHLHHMYXH,13.28,,0,2018-11-20,1,1,2019-04-01,1.1328,1.1328,2018-11-20,,1.50%,,,,
36,160416,华安标普全球石油指数(LOF)A,HABPQQSYZSLOFA,12.8713,,0,2018-04-02,0.909,0.949,2019-04-01,1.026,1.066,2012-03-29,1,0.12%,1,0.12%,1,1.20%
37,005243,融通中国概念债券,RTZGGNZQ,12.5370,,0,2018-04-02,1.0138,1.0138,2019-04-01,1.1409,1.1409,2017-11-27,1,0.08%,1,0.08%,1,0.80%
38,001668,汇添富全球互联混合(QDII)人民币A,HTFQQHLHHQDIIRMBA,12.2039,,0,2018-04-02,1.393,1.393,2019-04-01,1.563,1.563,2017-01-25,1,0.16%,1,0.16%,1,1.60%
39,005614,上投富时发达市场REITs美钞,STFSFDSCREITSMC,11.735,,0,2018-04-26,0.1585,0.1585,2019-04-01,0.1771,0.1771,2018-04-26,,1.00%,,,,
40,005615,上投富时发达市场REITs美汇,STFSFDSCREITSMH,11.735,,0,2018-04-26,0.1585,0.1585,2019-04-01,0.1771,0.1771,2018-04-26,,1.00%,,,,
41,003719,易方达标普医疗保健美元汇A,YFDBPYLBJMYHA,11.7188,,0,2018-04-02,0.1664,0.1664,2019-04-01,0.1859,0.1859,2016-11-28,,1.20%,,,,
42,004419,汇添富美元债债券人民币A,HTFMYZZQRMBA,11.7071,,0,2018-04-02,0.9396,0.9396,2019-04-01,1.0496,1.0496,2017-04-20,1,0.08%,1,0.08%,1,0.80%
43,004420,汇添富美元债债券人民币C,HTFMYZZQRMBC,11.5069,,0,2018-04-02,0.9377,0.9377,2019-04-01,1.0456,1.0456,2017-04-20,1,0.00%,,,,
44,003718,易方达标普500指数美元汇A,YFDBP500ZSMYHA,11.4094,,0,2018-04-02,0.1639,0.1639,2019-04-01,0.1826,0.1826,2016-12-02,,1.20%,,,,
45,000342,嘉实新兴市场A1(QDII),JSXXSCA1QDII,11.3980,,0,2018-04-02,1.123,1.391,2019-04-01,1.251,1.519,2013-11-26,1,0.08%,1,0.08%,1,0.80%
46,519696,交银环球精选混合(QDII),JYHQJXHHQDII,11.0787,,0,2018-04-02,1.715,2.175,2019-04-01,1.905,2.365,2008-08-22,1,0.15%,1,0.15%,1,1.50%
47,002286,中银美元债债券人民币,ZYMYZZQRMB,9.7250,,0,2018-04-02,1.018,1.018,2019-04-01,1.117,1.117,2015-12-30,1,0.08%,1,0.08%,1,0.80%
48,000044,嘉实美国成长股票美元现汇,JSMGCZGPMYXH,9.5177,,0,2018-04-02,1.555,1.555,2019-04-01,1.703,1.703,2013-06-14,,1.50%,,,,
49,501300,海富通全球收益债券人民币,HFTQQSYZQRMB,9.1956,,0,2018-04-02,0.9211,0.9211,2019-04-01,1.0058,1.0058,2016-11-28,1,0.08%,1,0.08%,1,0.80%
50,006373,国富全球科技互联混合人民币,GFQQKJHLHHRMB,9.19,,0,2018-11-20,1,1,2019-04-01,1.0919,1.0919,2018-11-20,1,0.15%,1,0.15%,1,1.50%
51,002400,南方亚洲美元债人民币A,NFYZMYZRMBA,9.1084,,0,2018-04-02,1.0375,1.0375,2019-04-01,1.132,1.132,2016-03-03,1,0.08%,1,0.08%,1,0.80%
52,202801,南方全球精选配置,NFQQJXPZ,8.9569,,0,2018-04-02,0.882,0.882,2019-04-01,0.961,0.961,2007-09-19,1,0.16%,1,0.16%,1,1.60%
