,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
0,515220,国泰中证煤炭ETF,GTZZMTETF,67.4999,0.08,1,2021-04-01,1.3634,1.3634,2022-04-29,2.1958,2.2758,2020-01-20,,,,,,
1,159981,建信易盛能源化工期货ETF,JXYSNYHGQHETF,49.6551,,0,2021-04-01,1.102,1.102,2022-04-29,1.6492,1.6492,2019-12-13,,,,,,
2,159930,汇添富中证能源ETF,HTFZZNYETF,48.5250,,0,2021-04-01,0.6881,0.6881,2022-04-29,1.022,1.022,2013-08-23,,0.05%,,,,
3,159945,广发中证全指能源ETF,GFZZQZNYETF,42.4156,,0,2021-04-01,0.6342,0.6342,2022-04-29,0.9032,0.9032,2015-06-25,,,,,,
4,159980,大成有色金属期货ETF,DCYSJSQHETF,34.9272,,0,2021-04-01,1.2632,1.2632,2022-04-29,1.7044,1.7044,2019-10-24,,,,,,
5,510410,博时上证自然资源ETF,BSSZZRZYETF,29.1429,,0,2021-04-01,0.7899,0.7899,2022-04-29,1.0201,1.0201,2012-04-10,,,,,,
6,510170,国联安上证商品ETF,GLASZSPETF,27.3952,,0,2021-04-01,2.599,0.806,2022-04-29,3.311,1.027,2010-11-26,,,,,,
7,159985,华夏饲料豆粕期货ETF,HXSLDPQHETF,26.8111,,0,2021-04-01,1.2603,1.2603,2022-04-29,1.5982,1.5982,2019-09-24,,,,,,
8,159863,鹏华中证光伏产业ETF,PHZZGFCYETF,20.1109,,0,2021-04-01,0.9736,0.9736,2022-04-29,0.7796,1.1694,2021-02-22,,,,,,
9,516180,平安中证光伏产业ETF,PAZZGFCYETF,18.9867,,0,2021-04-01,0.8369,0.8369,2022-04-29,0.9958,0.9958,2021-02-09,,,,,,
10,516970,广发中证基建工程ETF,GFZZJJGCETF,18.45,,0,2021-06-23,1,1,2022-04-29,1.1845,1.1845,2021-06-23,,,,,,
11,159885,鹏华中证内地低碳经济主题ETF,PHZZNDDTJJZTETF,18.035,,0,2021-04-06,1,1,2022-04-29,0.7869,1.1804,2021-04-06,,,,,,
12,159824,博时新能源汽车ETF,BSXNYQCETF,17.8509,,0,2021-04-01,0.9204,0.9204,2022-04-29,1.0847,1.0847,2020-12-10,,,,,,
13,159861,国泰中证环保产业50ETF,GTZZHBCY50ETF,17.4047,,0,2021-04-01,1.0049,1.0049,2022-04-29,1.1798,1.1798,2021-03-19,,,,,,
14,159857,天弘中证光伏产业ETF,THZZGFCYETF,17.0925,,0,2021-04-01,0.8571,0.8571,2022-04-29,1.0036,1.0036,2021-02-04,,,,,,
15,512890,华泰柏瑞中证低波动ETF,HTBRZZDBDETF,16.2866,,0,2021-04-01,1.4294,1.4294,2022-04-29,0.8311,1.6622,2018-12-19,,,,,,
16,515700,平安中证新能源汽车产业ETF,PAZZXNYQCCYETF,16.1540,,0,2021-04-01,1.8757,1.8757,2022-04-29,2.1787,2.1787,2019-12-31,,,,,,
17,516090,易方达中证新能源ETF,YFDZZXNYETF,15.5356,,0,2021-04-01,1.0035,1.0035,2022-04-29,0.5797,1.1594,2021-03-11,,,,,,
18,516660,华安中证新能源汽车ETF,HAZZXNYQCETF,15.2734,,0,2021-04-01,0.9127,0.9127,2022-04-29,1.0521,1.0521,2021-02-03,,,,,,
19,159806,国泰中证新能源汽车ETF,GTZZXNYQCETF,14.4852,,0,2021-04-01,1.8909,1.8909,2022-04-29,0.7216,2.1648,2020-03-10,,,,,,
20,516850,华夏中证新能源ETF,HXZZXNYETF,14.4846,,0,2021-04-01,0.9983,0.9983,2022-04-29,1.1429,1.1429,2021-03-09,,,,,,
21,515100,景顺长城红利低波动100ETF,JSCCHLDBD100ETF,14.4303,,0,2021-04-01,1.3139,1.3139,2022-04-29,1.5035,1.5035,2020-05-22,,,,,,
22,516070,易方达中证内地低碳经济ETF,YFDZZNDDTJJETF,13.9,,0,2021-04-15,1,1,2022-04-29,0.5695,1.139,2021-04-15,,,,,,
23,515030,华夏中证新能源汽车ETF,HXZZXNYQCETF,13.7424,,0,2021-04-01,1.483,1.483,2022-04-29,1.6868,1.6868,2020-02-20,,,,,,
